clip_id|text|normalized_text
GEN_048_021|Etiyin Izrẹl da ta ki Josẹf, Nighe, mi muegbe rẹ ughwu re, ẹkẹvuọvo Ọghẹnẹ nene uwe dia, rọ je vwo wẹ rhivwi rhi te otọ rẹ esẹ wẹn.|Etiyin Izrẹl da ta ki Josẹf, Nighe, mi muegbe rẹ ughwu re, ẹkẹvuọvo Ọghẹnẹ nene uwe dia, rọ je vwo wẹ rhivwi rhi te otọ rẹ esẹ wẹn.
GEN_050_001|Josẹf da gbanọ ọsẹ rọye ọ da vwẹ opharo te, ọ da viẹ, ọ da fiọnfiọn.|Josẹf da gbanọ ọsẹ rọye ọ da vwẹ opharo te, ọ da viẹ, ọ da fiọnfiọn.
GEN_050_002|Josẹf da kẹ idibo rọye rẹ ẹbo nẹ ayen vwẹ umwu pharọ orivwi rẹ ọsẹ rọye Ọtiọye na ẹbo na da pharọ orivwi rẹ Izrẹl,|Josẹf da kẹ idibo rọye rẹ ẹbo nẹ ayen vwẹ umwu pharọ orivwi rẹ ọsẹ rọye Ọtiọye na ẹbo na da pharọ orivwi rẹ Izrẹl,
GEN_050_003|ẹdẹ ujuvẹ eruo, kidie ekuakua ra vwọ pharọ pha buebu. Ihwo rẹ Ijipt na da viẹ ẹdẹ ujorha gbẹ ihwe.|ẹdẹ ujuvẹ eruo, kidie ekuakua ra vwọ pharọ pha buebu. Ihwo rẹ Ijipt na da viẹ ẹdẹ ujorha gbẹ ihwe.
GEN_050_004|Ẹdẹ rẹ uvweri na ejobi vwọ ghwiẹ nu, Josẹf da ta kẹ ekru ri Fero nẹ, Ọ da dianẹ ivun mẹ vwerhe ovwan, gba ta, Me rẹ wẹ, ki Fero nyo nẹ,|Ẹdẹ rẹ uvweri na ejobi vwọ ghwiẹ nu, Josẹf da ta kẹ ekru ri Fero nẹ, Ọ da dianẹ ivun mẹ vwerhe ovwan, gba ta, Me rẹ wẹ, ki Fero nyo nẹ,
GEN_050_006|Fero da kpahe kẹ, Yanran re shi ọsẹ wẹn, kirobo rọ tanẹ wo duvwu iyori kẹ ọye na.|Fero da kpahe kẹ, Yanran re shi ọsẹ wẹn, kirobo rọ tanẹ wo duvwu iyori kẹ ọye na.
GEN_050_007|Kọye Josẹf da yanran re shi ọsẹ rọye, idibo ri Fero ejobi de nene yanran, kugbe ekpako rẹ Ijipt ejobi,|Kọye Josẹf da yanran re shi ọsẹ rọye, idibo ri Fero ejobi de nene yanran, kugbe ekpako rẹ Ijipt ejobi,
GEN_050_008|etiọye ji te uwevwi ri Josẹf, emesẹ rọye, kugbe uwevwi rẹ ọsẹ rọye ejobi, jokpa rẹ imitete na ọvo, uchuru rayen, vẹ eranvwe rayen ọvo ri chekọ vwi Goshẹn.|etiọye ji te uwevwi ri Josẹf, emesẹ rọye, kugbe uwevwi rẹ ọsẹ rọye ejobi, jokpa rẹ imitete na ọvo, uchuru rayen, vẹ eranvwe rayen ọvo ri chekọ vwi Goshẹn.
GEN_050_009|Te idjighere rẹ ofovwi te iyesi vẹ otu re gua iyi nenire, usun grogro rọghọ rọghọ.|Te idjighere rẹ ofovwi te iyesi vẹ otu re gua iyi nenire, usun grogro rọghọ rọghọ.
GEN_050_010|Rẹ ayen rhi vwo te uwevwi rẹ ewunye rẹ Atad, rọ abọ oboyi ri Jọdan, Etiyin ayen da viẹ oviẹ rode, oviẹ rẹ uvwerhe, o de muomahọ urhughwrẹ soso vwọ ke ọsẹ rọye.|Rẹ ayen rhi vwo te uwevwi rẹ ewunye rẹ Atad, rọ abọ oboyi ri Jọdan, Etiyin ayen da viẹ oviẹ rode, oviẹ rẹ uvwerhe, o de muomahọ urhughwrẹ soso vwọ ke ọsẹ rọye.
GEN_050_013|kidie emọ rọye muro rhe otọ ri Kenan, ayen de rhi sho phihọ ẹmwa rọ aghwa ri Mak-pela, rọ obọrhe ri Mamre, rẹ Ebraham dẹre kugbe udju mie Efrọn ohwo ri Hẹt, rọ dia ẹkẹn rẹ ogbẹ.|kidie emọ rọye muro rhe otọ ri Kenan, ayen de rhi sho phihọ ẹmwa rọ aghwa ri Mak-pela, rọ obọrhe ri Mamre, rẹ Ebraham dẹre kugbe udju mie Efrọn ohwo ri Hẹt, rọ dia ẹkẹn rẹ ogbẹ.
GEN_050_014|Ro vwo shi ọsẹ rọye nu. Josẹf de rhivwi kpo Ijipt vẹ emesẹ rọye kugbe ihwo ejobi ri nenire ra re shi ọsẹ rọye.|Ro vwo shi ọsẹ rọye nu. Josẹf de rhivwi kpo Ijipt vẹ emesẹ rọye kugbe ihwo ejobi ri nenire ra re shi ọsẹ rọye.
GEN_050_015|Ọke rẹ emesẹ ri Josẹf vwọ mrẹ nẹ ọsẹ rayen ghwure, ayen da ta, Ọke ọvo evun rẹ avwanre Me rhoma ri miovwo Josẹf, ọ Me rhe hwosa rẹ imwemwu ri Me ruro kẹ avwanre.|Ọke rẹ emesẹ ri Josẹf vwọ mrẹ nẹ ọsẹ rayen ghwure, ayen da ta, Ọke ọvo evun rẹ avwanre Me rhoma ri miovwo Josẹf, ọ Me rhe hwosa rẹ imwemwu ri Me ruro kẹ avwanre.
GEN_050_018|Emesẹ rọye na ọvo da yan rhe ri shiguẹ kẹ, ayen da ta, Nighe, avwanre idibo wẹn.|Emesẹ rọye na ọvo da yan rhe ri shiguẹ kẹ, ayen da ta, Nighe, avwanre idibo wẹn.
GEN_050_019|Ẹkẹvuọvo Josẹf da ta kẹ ayen, Wa djẹ oshọ-ọ fikiridie kẹ ẹdia rẹ Ọghẹnẹ mi epha?|Ẹkẹvuọvo Josẹf da ta kẹ ayen, Wa djẹ oshọ-ọ fikiridie kẹ ẹdia rẹ Ọghẹnẹ mi epha?
GEN_050_022|Ọtiọye na Josẹf da dia otọ rẹ Ijipt, te ọye vẹ uwevwi rọye ejobi, Josẹf da dia ikpe ujori gbẹ ihwe.|Ọtiọye na Josẹf da dia otọ rẹ Ijipt, te ọye vẹ uwevwi rọye ejobi, Josẹf da dia ikpe ujori gbẹ ihwe.
GEN_050_023|Josẹf da mrẹ ivwrọmọ rẹ erha rẹ Ifrem, ji te emọ ri Machir rẹ ọmọ ri Manasse re vwẹriẹ phihọ awọ ri Josẹf.|Josẹf da mrẹ ivwrọmọ rẹ erha rẹ Ifrem, ji te emọ ri Machir rẹ ọmọ ri Manasse re vwẹriẹ phihọ awọ ri Josẹf.
GEN_050_024|Josẹf da ta kẹ emesẹ rọye, Mi che ghwu reọ, ẹkẹvuọvo Ọghẹnẹ che bru ovwan rhe, rọ da reyọ ovwan nẹ otọ nana vwo kpo otọ re veri kẹ Ebraham, Aizik, kugbe Jekọp.|Josẹf da ta kẹ emesẹ rọye, Mi che ghwu reọ, ẹkẹvuọvo Ọghẹnẹ che bru ovwan rhe, rọ da reyọ ovwan nẹ otọ nana vwo kpo otọ re veri kẹ Ebraham, Aizik, kugbe Jekọp.
GEN_050_025|Josẹf de tanẹ, emọ rẹ Izrẹl duvwu iyori, tanẹ, Ọghẹnẹ mrẹ ovwan, ovwan Me ghwa ibeku mẹ nẹ etinẹ.|Josẹf de tanẹ, emọ rẹ Izrẹl duvwu iyori, tanẹ, Ọghẹnẹ mrẹ ovwan, ovwan Me ghwa ibeku mẹ nẹ etinẹ.
GEN_050_026|Josẹf de ghwu, rọ vwọ tọn ẹgbukpe ujori gbẹ ihwe nu, ayen da vwẹ umwu phare orivwi rọye, e de muo phihọ okọ vwẹ Ijipt.|Josẹf de ghwu, rọ vwọ tọn ẹgbukpe ujori gbẹ ihwe nu, ayen da vwẹ umwu phare orivwi rọye, e de muo phihọ okọ vwẹ Ijipt.
GEN_005_002|Ọshare vẹ aye ọ ma ayen, o de bruphihọ kẹ ayen, o de se odẹ rayen ohwo vwẹ ọke rọ vwọ ma ayen nu.|Ọshare vẹ aye ọ ma ayen, o de bruphihọ kẹ ayen, o de se odẹ rayen ohwo vwẹ ọke rọ vwọ ma ayen nu.
GEN_005_003|Ọke rẹ Adam vwọ dia ikpe ujosa gbẹ ihwe nu, ọ da rhe dia ọsẹ rẹ ọmọ ro vwiẹri họhọ oma rọye, kọye uhoho rọye, o de se ode rọye Sẹt.|Ọke rẹ Adam vwọ dia ikpe ujosa gbẹ ihwe nu, ọ da rhe dia ọsẹ rẹ ọmọ ro vwiẹri họhọ oma rọye, kọye uhoho rọye, o de se ode rọye Sẹt.
GEN_005_005|Kọye ẹdẹ rẹ akpọ rẹ Adam ejobi da dia ikpe uri ẹne gbe ujosa gbẹ ihwe; o ki rhi ghwu.|Kọye ẹdẹ rẹ akpọ rẹ Adam ejobi da dia ikpe uri ẹne gbe ujosa gbẹ ihwe; o ki rhi ghwu.
GEN_005_006|Ri Sẹt rhe vwọ dia ikpe ujọne gbẹ iyori nure, ọ da rhe dia ọsẹ ri Inọsh.|Ri Sẹt rhe vwọ dia ikpe ujọne gbẹ iyori nure, ọ da rhe dia ọsẹ ri Inọsh.
GEN_005_007|Sẹt vwo vwiẹ Inosh nu ọ da rhe dia akpọ na ikpe uri ẹne gbẹ ighwrẹ, o de vwiẹ emeshare kugbe emetẹ.|Sẹt vwo vwiẹ Inosh nu ọ da rhe dia akpọ na ikpe uri ẹne gbẹ ighwrẹ, o de vwiẹ emeshare kugbe emetẹ.
GEN_005_008|Kọye ẹdẹ ri Sẹt dia akpọ na ejobi da dia uri ẹne gbẹ ujosa gbẹ ihwivẹ, o de ghwu.|Kọye ẹdẹ ri Sẹt dia akpọ na ejobi da dia uri ẹne gbẹ ujosa gbẹ ihwivẹ, o de ghwu.
GEN_005_011|Kọye ẹdẹ rẹ akpọ rẹ Inọsh ejobi da dia ikpe uri ẹne gbẹ iyori; o de ghwu.|Kọye ẹdẹ rẹ akpọ rẹ Inọsh ejobi da dia ikpe uri ẹne gbẹ iyori; o de ghwu.
GEN_005_012|Ri Kenan vwọ dia ikpe ujorha gbẹ ihwe nure, ọ da rhe dia ọsẹ ri Mahalalẹl.|Ri Kenan vwọ dia ikpe ujorha gbẹ ihwe nure, ọ da rhe dia ọsẹ ri Mahalalẹl.
GEN_005_013|Kenan rhi vwo vwiẹ Mahalalẹl nu, ọke rhe dia akpọ na ikpe uri ẹne gbẹ ujuvẹ, o ki rhe vwiẹ emeshare kugbe emetẹ.|Kenan rhi vwo vwiẹ Mahalalẹl nu, ọke rhe dia akpọ na ikpe uri ẹne gbẹ ujuvẹ, o ki rhe vwiẹ emeshare kugbe emetẹ.
GEN_005_014|Kọye ẹdẹ rẹ akpọ ri Kenan ejobi da dia ikpe uri ẹne gbẹ ujori gbẹ ihwe; o de ghwu.|Kọye ẹdẹ rẹ akpọ ri Kenan ejobi da dia ikpe uri ẹne gbẹ ujori gbẹ ihwe; o de ghwu.
GEN_005_015|Ri Mahalalẹl vwọ dia akpọ ikpe ujorha gbe iyori nu, ọ da rhe dia ọsẹ ri Jared.|Ri Mahalalẹl vwọ dia akpọ ikpe ujorha gbe iyori nu, ọ da rhe dia ọsẹ ri Jared.
GEN_005_016|Mahalalẹl rhi vwo vwiẹ Jared nu ọ da dia akpọ na ikpe uri ẹne gbẹ ọgban, o de vwiẹ emeshare kugbe emetẹ efa.|Mahalalẹl rhi vwo vwiẹ Jared nu ọ da dia akpọ na ikpe uri ẹne gbẹ ọgban, o de vwiẹ emeshare kugbe emetẹ efa.
GEN_005_017|Kọye ẹdẹ rẹ akpọ ri Mahalalẹl ejobi da dia ikpe uri ẹne gbẹ ujọne gbẹ ihwe gbẹ iyori, o de ghwu.|Kọye ẹdẹ rẹ akpọ ri Mahalalẹl ejobi da dia ikpe uri ẹne gbẹ ujọne gbẹ ihwe gbẹ iyori, o de ghwu.
GEN_005_018|Ọke ri Jared vwọ dia akpọ na ikpe ujọrenre gbe ivẹ nure ọ da rhe dia ọsẹ rẹ Inọk.|Ọke ri Jared vwọ dia akpọ na ikpe ujọrenre gbe ivẹ nure ọ da rhe dia ọsẹ rẹ Inọk.
GEN_005_020|Kọye ẹdẹ rẹ akpọ ri Jared ejobi da dia uri ẹne gbẹ ujọrenre gbẹ ivẹ, o de ghwu.|Kọye ẹdẹ rẹ akpọ ri Jared ejobi da dia uri ẹne gbẹ ujọrenre gbẹ ivẹ, o de ghwu.
GEN_005_021|Ri Inọk vwọ dia akpọ ikpe ujorha gbe iyori nu, ọ da rhe dia ọsẹ ri Metusela.|Ri Inọk vwọ dia akpọ ikpe ujorha gbe iyori nu, ọ da rhe dia ọsẹ ri Metusela.
GEN_005_022|Inọk da yan nene Ọghẹnẹ ro vwo vwiẹ Metusela nu ikpe uri gbe ujori o de vwiẹ emeshare kugbe emetẹ efa|Inọk da yan nene Ọghẹnẹ ro vwo vwiẹ Metusela nu ikpe uri gbe ujori o de vwiẹ emeshare kugbe emetẹ efa
GEN_005_023|Kọye ẹdẹ rẹ akpọ rẹ Inọk ejobi da dia uri gbe ujorenre gbe iyori.|Kọye ẹdẹ rẹ akpọ rẹ Inọk ejobi da dia uri gbe ujorenre gbe iyori.
GEN_005_024|Inọk da yan nene Ọghẹnẹ o gbi ghwu-u, fikiridie Ọghẹnẹ reyerọ.|Inọk da yan nene Ọghẹnẹ o gbi ghwu-u, fikiridie Ọghẹnẹ reyerọ.
GEN_005_025|Ọke ri Metusela vwọ dia akpọ ikpe ujurhiri gbe ighwrẹ re, ọ da rhe dia ọsẹ ri Lamẹk.|Ọke ri Metusela vwọ dia akpọ ikpe ujurhiri gbe ighwrẹ re, ọ da rhe dia ọsẹ ri Lamẹk.
GEN_005_026|Metusela rhi vwo vwiẹ Lamẹk nu, ọ da dia ikpe uri erha gbẹ ujurhiri gbẹ ivẹ, o de vwiẹ emeshare kugbe emetẹ efa.|Metusela rhi vwo vwiẹ Lamẹk nu, ọ da dia ikpe uri erha gbẹ ujurhiri gbẹ ivẹ, o de vwiẹ emeshare kugbe emetẹ efa.
GEN_005_027|Kọye ẹdẹ rẹ akpọ ri Metusela ejobi da dia ikpe uri ẹne gbẹ ujọrenre gbẹ irhiri, o de ghwu.|Kọye ẹdẹ rẹ akpọ ri Metusela ejobi da dia ikpe uri ẹne gbẹ ujọrenre gbẹ irhiri, o de ghwu.
GEN_005_028|Re Lamẹk vwọ dia akpọ ikpe ujurhiri gbẹ ivẹ nure, ọ da rhe dia ọsẹ rẹ ọmọshare,|Re Lamẹk vwọ dia akpọ ikpe ujurhiri gbẹ ivẹ nure, ọ da rhe dia ọsẹ rẹ ọmọshare,
GEN_005_030|Lamẹk rhi vwo vwiẹ Noa nu, ọ da dia akpọ ikpe uri ivẹ gbẹ ujurhiri gbẹ ihwiori, o de vwiẹ emeshare kugbe emetẹ.|Lamẹk rhi vwo vwiẹ Noa nu, ọ da dia akpọ ikpe uri ivẹ gbẹ ujurhiri gbẹ ihwiori, o de vwiẹ emeshare kugbe emetẹ.
GEN_005_031|Kọye ẹdẹ rẹ akpọ ri Lamẹk ejobi da dia ikpe uri erha gbẹ ujori gbẹ ighwrẹ, o de ghwu.|Kọye ẹdẹ rẹ akpọ ri Lamẹk ejobi da dia ikpe uri erha gbẹ ujori gbẹ ighwrẹ, o de ghwu.
GEN_005_032|Ri Noa vwọ ikpe uri ivẹ gbẹ ujori, ọ da rhe dia ọsẹ ri Shẹm, Ham kugbe Jafẹt.|Ri Noa vwọ ikpe uri ivẹ gbẹ ujori, ọ da rhe dia ọsẹ ri Shẹm, Ham kugbe Jafẹt.
GEN_010_001|Enana ye orua rẹ emọ ri Noa, Shẹm, Ham, kugbe Jafẹt, rẹ oghwe na vwọ kpọnu ayen de rhi vwiẹ emọ.|Enana ye orua rẹ emọ ri Noa, Shẹm, Ham, kugbe Jafẹt, rẹ oghwe na vwọ kpọnu ayen de rhi vwiẹ emọ.
GEN_010_002|Emọ ri Jafẹt kẹ ena: Goma, Magog, Madai, Javan, Tubal, Mẹshẹk, Tiras.|Emọ ri Jafẹt kẹ ena: Goma, Magog, Madai, Javan, Tubal, Mẹshẹk, Tiras.
GEN_010_003|Emọ ri Goma kẹ ena: Ashkenaz, Rifat, kugbe Togarma.|Emọ ri Goma kẹ ena: Ashkenaz, Rifat, kugbe Togarma.
GEN_010_004|Emọ ri Javan Elishah, Tarshish, Kitim, kugbe Dodanim.|Emọ ri Javan Elishah, Tarshish, Kitim, kugbe Dodanim.
GEN_010_006|Emọ ri Ham Kush, Ijipt, Put, kugbe Kenan|Emọ ri Ham Kush, Ijipt, Put, kugbe Kenan
GEN_010_007|Emọ ri Kush Seba, Havilah, Sabta, Raama, kugbe Sabteka. Emọ ri Raama Sheba kugbe Dedan.|Emọ ri Kush Seba, Havilah, Sabta, Raama, kugbe Sabteka. Emọ ri Raama Sheba kugbe Dedan.
GEN_010_008|Kush kọye ọsẹ ri Nimrọd, ọye ohwo rẹ ẹsosuọ vwẹ akpọ na rọ to dia ọgban.|Kush kọye ọsẹ ri Nimrọd, ọye ohwo rẹ ẹsosuọ vwẹ akpọ na rọ to dia ọgban.
GEN_010_010|Emuophihọ rẹ uvie rọye ki Babẹl, Erẹk kugbe Akad, enana ejobi kẹ otọ ri Shinar epha.|Emuophihọ rẹ uvie rọye ki Babẹl, Erẹk kugbe Akad, enana ejobi kẹ otọ ri Shinar epha.
GEN_010_011|Otọ yena kọye o nu kpo Asiria, ọ da ra bọ Ninivẹh, Rehobọt-Ir, Kala, kugbe|Otọ yena kọye o nu kpo Asiria, ọ da ra bọ Ninivẹh, Rehobọt-Ir, Kala, kugbe
GEN_010_012|Resẹn vwẹ uvwre ri Ninivẹh vi Kala, kọye orere rode na.|Resẹn vwẹ uvwre ri Ninivẹh vi Kala, kọye orere rode na.
GEN_010_013|Ijipt, da dia ọsẹ ri Ludim, Anamim, Lehabim, Naftu-him,|Ijipt, da dia ọsẹ ri Ludim, Anamim, Lehabim, Naftu-him,
GEN_010_014|Patrusim, Kaslu-him (kẹ Etiyin Filistia nurhe), kugbe Kaftorim.|Patrusim, Kaslu-him (kẹ Etiyin Filistia nurhe), kugbe Kaftorim.
GEN_010_015|Kenan kọye ọsẹ ri Sidọn, ọmọkpako rọye, kugbe Hẹt,|Kenan kọye ọsẹ ri Sidọn, ọmọkpako rọye, kugbe Hẹt,
GEN_010_016|kugbe ihwo ri Jebus, ihwo ri Amọr, ihwo ri Gergas,|kugbe ihwo ri Jebus, ihwo ri Amọr, ihwo ri Gergas,
GEN_010_017|ihwo ri Hiv, ihwo ri Arka, ihwo ri Sin,|ihwo ri Hiv, ihwo ri Arka, ihwo ri Sin,
GEN_010_018|ihwo ri Arvad, ihwo ri Zema kugbe ihwo ri Hamat. Ukuko rọye uvwiẹ ri Kenan na da rhe hrabọ.|ihwo ri Arvad, ihwo ri Zema kugbe ihwo ri Hamat. Ukuko rọye uvwiẹ ri Kenan na da rhe hrabọ.
GEN_010_019|Otọ rẹ ihwo ri Kenan da hẹre nẹ Sodọm vwẹ ẹbẹre ri Gẹra, re te Gaza, vwẹ abọ ri Sidọn, Gomora, Adma kugbe Zẹboiim, rhiri re te Lasha.|Otọ rẹ ihwo ri Kenan da hẹre nẹ Sodọm vwẹ ẹbẹre ri Gẹra, re te Gaza, vwẹ abọ ri Sidọn, Gomora, Adma kugbe Zẹboiim, rhiri re te Lasha.
GEN_010_020|Enana eye emọ ri Ham, vwẹ ekrekru rayen, vẹ ephẹrẹ rayen, otọ rayen, kugbe ẹgborho rayen.|Enana eye emọ ri Ham, vwẹ ekrekru rayen, vẹ ephẹrẹ rayen, otọ rayen, kugbe ẹgborho rayen.
GEN_010_021|Ji vwi Shẹm na, ọye ọsẹ rẹ emọ rẹ Ẹber ejobi, oniọvo ri Jafẹt rẹ ọkpako, ọye vwiẹ emọ kẹ.|Ji vwi Shẹm na, ọye ọsẹ rẹ emọ rẹ Ẹber ejobi, oniọvo ri Jafẹt rẹ ọkpako, ọye vwiẹ emọ kẹ.
GEN_010_022|Emọ ri Shẹm: Elam, Asshur, Apak-shad, Lud, kugbe Aram.|Emọ ri Shẹm: Elam, Asshur, Apak-shad, Lud, kugbe Aram.
GEN_010_023|Emọ ri Aram: Uz, Hul, Gether kugbe Mash.|Emọ ri Aram: Uz, Hul, Gether kugbe Mash.
GEN_010_025|Eber de vwiẹ emọ ivẹ odẹ rẹ ọvo ki Pẹlẹg, ọke rọye akpọ na vwọ hẹriẹ, odẹ rẹ oniọvo rọye ke rha Joktan.|Eber de vwiẹ emọ ivẹ odẹ rẹ ọvo ki Pẹlẹg, ọke rọye akpọ na vwọ hẹriẹ, odẹ rẹ oniọvo rọye ke rha Joktan.
GEN_010_026|Joktan kọye ọsẹ ri Almodad, Shelef, Hazarmaveth, Jerah,|Joktan kọye ọsẹ ri Almodad, Shelef, Hazarmaveth, Jerah,
GEN_010_027|Hadoram, Uzal, Diklah,|Hadoram, Uzal, Diklah,
GEN_010_028|Obal, Abima-el, Sheba,|Obal, Abima-el, Sheba,
GEN_010_029|Ofir Havilah, kugbe Jobab; enana ejobi na emọ ri Joktan.|Ofir Havilah, kugbe Jobab; enana ejobi na emọ ri Joktan.
GEN_010_030|Otọ rẹ ayen diare hẹre ni Mesha vwẹ ẹbẹre ri Sefar re te orho rẹ ugbenu rẹ ọnre va nẹcha na.|Otọ rẹ ayen diare hẹre ni Mesha vwẹ ẹbẹre ri Sefar re te orho rẹ ugbenu rẹ ọnre va nẹcha na.
GEN_010_031|Enana emọ ri Shẹm, vwẹ ekrekru rayen, vẹ ephẹrẹ rayen, otọ rayen kugbe ẹgborho rayen.|Enana emọ ri Shẹm, vwẹ ekrekru rayen, vẹ ephẹrẹ rayen, otọ rayen kugbe ẹgborho rayen.
GEN_045_003|Josẹf da ta kẹ emesẹ rọye, Mẹvwẹ Josẹf, ọsẹ Me je akpọ? Ẹkẹvuọvo emesẹ rọye gbe sa kpahe kẹ-ẹ, kidie ofu dje ayen hwe vwẹ obaro rọye.|Josẹf da ta kẹ emesẹ rọye, Mẹvwẹ Josẹf, ọsẹ Me je akpọ? Ẹkẹvuọvo emesẹ rọye gbe sa kpahe kẹ-ẹ, kidie ofu dje ayen hwe vwẹ obaro rọye.
GEN_045_006|Kidie owẹvwe na firi vwẹ otọ na ikpe ivẹ nana re; ikpe iyori ji chekọ rẹ ihwo de je voro eyẹ evuo.|Kidie owẹvwe na firi vwẹ otọ na ikpe ivẹ nana re; ikpe iyori ji chekọ rẹ ihwo de je voro eyẹ evuo.
GEN_045_008|Ọtiọye na ọ gbe dianẹ ovwan ri ji vwe rhe obonẹ-ẹ, ẹkẹvuọvo Ọghẹnẹ; ọ da vwẹ ovwẹ ru ọsẹ ki Fero, kugbe olori rẹ uwevwi rọye ejobi vẹ osun rẹ otọ rẹ Ijipt ejobi.|Ọtiọye na ọ gbe dianẹ ovwan ri ji vwe rhe obonẹ-ẹ, ẹkẹvuọvo Ọghẹnẹ; ọ da vwẹ ovwẹ ru ọsẹ ki Fero, kugbe olori rẹ uwevwi rọye ejobi vẹ osun rẹ otọ rẹ Ijipt ejobi.
GEN_045_009|Jọphẹre yan bru ọsẹ mẹ re wa ta kẹ, Enẹ Josẹf rẹ ọmọ wẹn tare, Ọghẹnẹ vwẹ ovwẹ ru olori rẹ Ijipt ejobi; yan bru vwe rhe, wo gbe eghẹrẹ-ẹ,|Jọphẹre yan bru ọsẹ mẹ re wa ta kẹ, Enẹ Josẹf rẹ ọmọ wẹn tare, Ọghẹnẹ vwẹ ovwẹ ru olori rẹ Ijipt ejobi; yan bru vwe rhe, wo gbe eghẹrẹ-ẹ,
GEN_045_010|wọ cha dia otọ ri Goshẹn, ku wo si kẹrẹ ovwẹ, re owẹ te emọ wẹn kugbe emọ wẹn vẹ emọ rayen, te igodẹ wẹn, vẹ uchuru wẹn, kugbe obo wo vwori ejobi,|wọ cha dia otọ ri Goshẹn, ku wo si kẹrẹ ovwẹ, re owẹ te emọ wẹn kugbe emọ wẹn vẹ emọ rayen, te igodẹ wẹn, vẹ uchuru wẹn, kugbe obo wo vwori ejobi,
GEN_045_011|kẹ Etiyin Me da ghẹre owẹ, kidie ikpe iyori soso rẹ owẹvwe na ji chekọ, ọ rha dia eriyi-in te owẹ te evwruwevwi wẹn ejobi, kugbe obo wo vwori ejobi da rhe kpẹn abọ rẹ.|kẹ Etiyin Me da ghẹre owẹ, kidie ikpe iyori soso rẹ owẹvwe na ji chekọ, ọ rha dia eriyi-in te owẹ te evwruwevwi wẹn ejobi, kugbe obo wo vwori ejobi da rhe kpẹn abọ rẹ.
GEN_045_012|Vwẹ enẹna ẹro wẹn mrẹre, ẹro rẹ oniọvo mẹ Bẹnjamin je mrẹre, tanẹ unu mẹ re ta ota na kẹ wẹ na.|Vwẹ enẹna ẹro wẹn mrẹre, ẹro rẹ oniọvo mẹ Bẹnjamin je mrẹre, tanẹ unu mẹ re ta ota na kẹ wẹ na.
GEN_045_013|Wo mi gbe ikun rẹ erhuvwu mẹ re wọ mrẹre vwẹ Ijipt na kẹ ọsẹ mẹ, kugbe obo wọ mrẹre ejobi. Jọphẹre reyọ ọsẹ Me rhe obonẹ.|Wo mi gbe ikun rẹ erhuvwu mẹ re wọ mrẹre vwẹ Ijipt na kẹ ọsẹ mẹ, kugbe obo wọ mrẹre ejobi. Jọphẹre reyọ ọsẹ Me rhe obonẹ.
GEN_045_014|Ọ da gbanọ Bẹnjamin rẹ oniọvo rọye na ohọre ọ da viẹ, Bẹnjamin da je viẹ vwẹ ohọre rọye.|Ọ da gbanọ Bẹnjamin rẹ oniọvo rọye na ohọre ọ da viẹ, Bẹnjamin da je viẹ vwẹ ohọre rọye.
GEN_045_015|Ọ da fiọnfiọn emesẹ rọye ejobi unu ọ da viẹ ku ayen; rẹ ena ejobi vwọ wan nu emesẹ rọye ejobi de nene gbe ikun.|Ọ da fiọnfiọn emesẹ rọye ejobi unu ọ da viẹ ku ayen; rẹ ena ejobi vwọ wan nu emesẹ rọye ejobi de nene gbe ikun.
GEN_045_016|Rẹ usi rẹ ikun na vwo te uwevwi ri Fero, nẹ, Emesẹ ri Josẹf rhere, oma da vwerhe Fero vẹ idibo rọye gangan.|Rẹ usi rẹ ikun na vwo te uwevwi ri Fero, nẹ, Emesẹ ri Josẹf rhere, oma da vwerhe Fero vẹ idibo rọye gangan.
GEN_045_017|Fero da ta ki Josẹf, Ta kẹ emesẹ wẹn, Ru Ọnana kru eghwa kpahe eranvwe wẹn re we rhivwi kpo otọ ri Kenan,|Fero da ta ki Josẹf, Ta kẹ emesẹ wẹn, Ru Ọnana kru eghwa kpahe eranvwe wẹn re we rhivwi kpo otọ ri Kenan,
GEN_045_018|Reyọ ọsẹ wẹn kugbe evwruwevwi wẹn, re we bru vwe rhe, ke Me vwẹ otọ esiri rẹ Ijipt na vwọ kẹ wẹ, ku wọ re ivwri rẹ otọ na.|Reyọ ọsẹ wẹn kugbe evwruwevwi wẹn, re we bru vwe rhe, ke Me vwẹ otọ esiri rẹ Ijipt na vwọ kẹ wẹ, ku wọ re ivwri rẹ otọ na.
GEN_045_019|Mi ji ji urhi, Ru Ọnana reyọ akpẹrẹ nẹ otọ rẹ Ijipt yanran re vwo mu imitete na vẹ eya wẹn, ji mu ọsẹ wẹn, ru wọ rhe.|Mi ji ji urhi, Ru Ọnana reyọ akpẹrẹ nẹ otọ rẹ Ijipt yanran re vwo mu imitete na vẹ eya wẹn, ji mu ọsẹ wẹn, ru wọ rhe.
GEN_045_020|Wọ davwerhọ rẹ eyere wẹ-ẹn, kidie otọ esiri rẹ Ijipt na ejobi ewẹn.|Wọ davwerhọ rẹ eyere wẹ-ẹn, kidie otọ esiri rẹ Ijipt na ejobi ewẹn.
